"","Track_ID","_TargetID","_Day","_Trial","_Arena","Probe","Sexo","tratamiento","strategy","name","confidence","1","2","3","4","5","6","7","8","9","path.length","mean.velocity","sd.velocity","total.time","latency.to.goal","goal.crossings","old.goal.crossings","coverage","mean.d.centroid","mean.d.goal","mean.d.old.goal","mean.d.origin","sd.d.centroid","sd.d.goal","sd.d.old.goal","sd.d.origin","centroid.goal.displacement","centroid.old.goal.displacement","mean.initial.heading.error","initial.trajectory.error","initial.reversal.error","turning","turning.absolute","efficiency","roaming.entropy","time.in.zone.pool","time.in.zone.wall","time.in.zone.far.wall","time.in.zone.annulus","time.in.zone.goal","time.in.zone.old.goal","time.in.zone.n.quadrant","time.in.zone.e.quadrant","time.in.zone.s.quadrant","time.in.zone.w.quadrant"
"fluoxetina_grupo1_371","fluoxetina_grupo1_371","3b","9","2","Arena_SO.txt","FALSE","masculino","CUMS_ctrl",6,"directed search",0.788,0,0.01,0.002,0.096,0.05,0.788,0.054,0,0,308.136265550665,27.2949985154718,11.5007370862724,11.37,11.688,1,0,0.253869425742819,33.9503298083873,37.4805755584428,59.5940831918338,38.3901014976794,12.922268283072,23.8859170915751,14.3209675524177,10.7611349028567,26.1570755789505,48.8452456972789,25.9171241562587,29.3898183730352,69.8226426311694,0.0077762194395787,0.325228254930795,11.5384615384615,0.727068236392108,58.252427184466,7.57281553398058,5.8252427184466,26.2135922330097,1.16504854368932,0,30.2912621359223,15.1456310679612,0,12.8155339805825
"fluoxetina_grupo1_372","fluoxetina_grupo1_372","3b","9","3","Arena_SO.txt","FALSE","masculino","CUMS_ctrl",7,"corrected search",0.422,0.012,0.04,0.004,0.088,0.016,0.342,0.422,0.072,0.004,74.4236550187851,32.4040404892125,9.49863066201968,2.29998,NA,0,0,0.0629957918910574,15.2094799450145,39.6373938582624,49.2987341260213,24.5862563844979,4.0138492995599,13.1144998517455,9.68026404948128,9.03803262606628,38.5724616605741,48.4241846542203,103.533837041306,48.8075805997388,35.70439642397,-0.158194186372369,0.454819509307582,0,0.570261638560181,60,0,0,10.9090909090909,0,0,16.3636363636364,43.6363636363636,0,0
"fluoxetina_grupo1_373","fluoxetina_grupo1_373","3b","9","4","Arena_SO.txt","FALSE","masculino","CUMS_ctrl",7,"corrected search",0.386,0.02,0.056,0.018,0.072,0.022,0.358,0.386,0.06,0.008,82.7460679723689,28.0296702456003,10.3814720994063,2.9598,NA,0,0,0.0532574928535006,14.5743617228651,39.848717329034,39.3650487949994,18.9047746660076,6.46653607315808,13.491493089738,11.5041678182882,7.27903847906107,38.6920807008108,38.1628598363525,115.832333944131,54.3213318691654,25.4305071919535,-0.0809909555350245,0.229303813581066,0,0.579234307379211,60,0,0,0,0,0,17.1428571428571,0,0,42.8571428571429
"fluoxetina_grupo1_374","fluoxetina_grupo1_374","1-1","9","1","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.478,0.004,0.02,0.002,0.09,0.024,0.33,0.478,0.038,0.014,122.739296934069,28.1162890427081,11.5804096895403,4.38018,NA,0,0,0.0267791869633283,31.395347097044,44.311684204369,46.4494660723362,33.7868886037177,13.8074001790753,28.4502730805099,25.5218783094771,14.1906380036618,40.9695705272181,39.3182439011511,29.5709186791002,21.0418299584423,62.4232665598333,0.134095795983872,0.614067994881676,42.3076923076923,0.62714172142692,60,8.78048780487805,8.78048780487805,16.0975609756098,0,0,27.8048780487805,7.31707317073171,24.8780487804878,0
"fluoxetina_grupo1_375","fluoxetina_grupo1_375","1-1","9","2","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.44,0.008,0.044,0.01,0.124,0.034,0.44,0.318,0.006,0.016,145.153282627662,31.0006216418315,11.6576168338488,5.31018,NA,0,0,0.171242878711655,33.8733487156544,52.4750520768642,43.7728952517843,38.0201555899271,14.3433783672099,27.9788259345107,24.6768355490169,9.91535277464593,47.5775911048447,32.7699969645113,39.4287210463118,45.8486030757754,44.2557657712529,-0.0149944557606692,0.204314336111991,0,0.645778411845317,60,10.2439024390244,2.92682926829268,24.8780487804878,0,0,16.0975609756098,20.4878048780488,23.4146341463415,0
"fluoxetina_grupo1_376","fluoxetina_grupo1_376","1-1","9","3","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.448,0.022,0.066,0.034,0.304,0.062,0.448,0.024,0,0.04,323.626773236816,27.0075386896202,9.70446185258378,12,NA,0,1,0.0696095330117393,33.5462269549681,52.6295456706652,41.142610748395,33.9419506203844,11.9560534918108,25.3622081226285,18.7750332468919,13.3060626074277,46.0911473559613,27.9918991282326,120.697589980448,75.7466984363015,34.9426147275787,-0.0290888208665722,0.3427638871043,0,0.75030864907874,60,7.09090909090909,5.45454545454546,19.0909090909091,0,1.09090909090909,15.8181818181818,12.5454545454545,19.6363636363636,12
"fluoxetina_grupo1_377","fluoxetina_grupo1_377","1-1","9","4","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.404,0.006,0.014,0.018,0.384,0.142,0.404,0.018,0,0.014,367.370701818265,25.8691621207747,9.5957588199866,14.2218,8.958,1,0,0.373042655252516,31.1856437192924,47.396763172579,41.959309862614,31.2757952403586,13.9265913122511,26.192345123565,20.9709203596127,14.0016120430624,41.6979452040342,32.3907374920177,109.332166193945,49.8908810104612,49.602000040321,-0.0317881864968079,0.271714266491928,0,0.768258161430142,60,9.23076923076923,2.30769230769231,13.8461538461538,2.30769230769231,0,18.9230769230769,7.38461538461539,21.6923076923077,12
"fluoxetina_grupo1_378","fluoxetina_grupo1_378","2-1","9","1","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.744,0,0,0,0,0.002,0.206,0.744,0.048,0,125.502721586232,20.0184141558988,13.5231848468231,6.378,5.8098,1,0,0.0199951568869227,27.6844737691767,27.2126286721539,57.7266770440917,34.7710565181781,14.850982784562,27.0109769760084,25.0261057322316,13.3184400517203,22.9270865153707,53.47104750153,24.2422540550357,17.7956907143274,63.7923522689045,0.0744163249883015,0.647990307786013,45.8333333333333,0.613328605036812,60,2.10526315789474,15.7894736842105,21.0526315789474,10.5263157894737,0,42.1052631578947,3.15789473684211,14.7368421052632,0
"fluoxetina_grupo1_379","fluoxetina_grupo1_379","2-1","9","2","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.492,0.012,0.092,0.008,0.244,0.012,0.492,0.126,0,0.014,202.78877454629,16.0525053890825,7.74887040802798,11.26002,NA,0,0,0.0586768867596322,22.075369717122,33.6265257698126,46.3175260794029,24.1523755840471,9.82480251284587,19.7964727347584,18.2381679572275,9.59600108136692,31.2396144161496,42.8666818108862,12.397911560751,52.8925309282889,21.1751134117388,-0.0139205530170883,0.371341934879866,67.8571428571429,0.661042754848193,60,0.612244897959184,0,7.95918367346939,0,0,36.1224489795918,0,12.8571428571429,11.0204081632653
"fluoxetina_grupo1_380","fluoxetina_grupo1_380","2-1","9","3","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.442,0.006,0.184,0.032,0.288,0.024,0.442,0.01,0,0.014,534.321351111457,16.4811720515884,8.41950573505967,32.52,23.052,1,0,0.0102288938029913,23.3095906181717,30.2336583174306,55.9324146506108,31.319158894679,14.0784272281558,18.947123841538,18.2339690993979,11.3211923918138,23.0172140167111,52.1080470343629,38.692948435691,20.2215520670398,53.9330025865425,-0.0164704254462638,0.60712931329331,0,0.761945109927912,60,3.43434343434343,5.45454545454546,15.7575757575758,0.606060606060606,0,40.2020202020202,2.62626262626263,6.66666666666667,10.5050505050505
"fluoxetina_grupo1_382","fluoxetina_grupo1_382","3-1","9","1","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.356,0.02,0.06,0.01,0.092,0.016,0.29,0.356,0.034,0.122,106.380691606241,27.6001281995858,10.8304798146276,3.8598,NA,0,1,0.10658663157064,25.1763360271674,60.0159704647916,27.8017296075766,30.7433552803166,11.3787633720316,26.9457419007551,18.171261726819,15.7436524524073,60.2298321288553,18.2134747801562,55.7654881077491,34.2233338533814,40.4405333797664,0.0561770826954622,0.481555474958609,10.7142857142857,0.611516258840588,60,5,16.6666666666667,6.66666666666667,0,1.66666666666667,16.6666666666667,1.66666666666667,41.6666666666667,0
"fluoxetina_grupo1_383","fluoxetina_grupo1_383","3-1","9","2","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.34,0.024,0.052,0.01,0.094,0.022,0.314,0.34,0.028,0.116,116.819366958087,34.2046560799231,12.3033545763644,3.4302,NA,0,0,0.167524320372748,30.374309885003,56.9347067932466,32.7888036120255,32.5525618911259,12.6090459061789,28.550810225182,20.0581438294298,15.686964716565,55.277895161962,18.7875757517506,56.0638210573972,39.7779719447837,39.1243281353175,-0.0938445875051528,0.139613261902879,0,0.622455793781672,60,13.125,3.75,7.5,0,0,15,9.375,35.625,0
"fluoxetina_grupo1_384","fluoxetina_grupo1_384","3-1","9","3","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.398,0.052,0.052,0.008,0.074,0.006,0.34,0.398,0.04,0.03,100.090783448614,26.0019492951404,10.0234782144681,3.8598,NA,0,0,0.114964600294954,22.2729708488974,53.2979130346785,49.882201340375,34.2516736523547,7.2713567368782,20.334039009477,11.9733933891758,15.1117137124941,52.0492357284961,46.1857458931253,105.944346528788,54.2048690063909,32.2168872487706,-0.0961665728206723,0.337758888078402,0,0.608550402470616,60,20,3.33333333333333,6.66666666666667,0,0,11.6666666666667,48.3333333333333,0,0
"fluoxetina_grupo1_385","fluoxetina_grupo1_385","3-1","9","4","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.348,0.016,0.026,0.056,0.348,0.344,0.182,0.002,0,0.026,546.920679006489,22.7237146003086,10.0783248233886,24.132,11.802,3,0,0.409599465234449,36.7885456033027,46.7388412451534,46.6246427319091,37.0005671114781,12.1695224134012,29.1954184954404,23.5279556006203,12.2375644911165,39.0750537019241,35.0749622098794,86.3645331025467,50.9255274301602,28.0692312691317,-0.00212225449612282,0.269257000534099,0,0.804114354733671,60,9.23076923076923,10.8597285067873,21.1764705882353,4.61538461538462,0,22.262443438914,7.33031674208145,18.4615384615385,11.9457013574661
"fluoxetina_grupo1_387","fluoxetina_grupo1_387","4-1","9","2","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.46,0.01,0.064,0.016,0.19,0.09,0.46,0.124,0.002,0.044,174.959248217735,23.9383753731248,10.7844588136266,7.31202,NA,0,1,0.182180508391234,36.1239512479218,47.7820976558743,45.5723696233269,35.9453195694831,15.2739022862413,30.4338080880449,24.3434564376553,15.7271668108944,41.208263953443,33.0084583212121,79.3905843094306,59.7610013637656,14.3245692430872,-0.0467098282767242,0.283287668309259,0,0.661457111654578,60,14.5454545454545,2.72727272727273,15.4545454545455,0,2.72727272727273,32.7272727272727,0,21.8181818181818,5.45454545454546
"fluoxetina_grupo1_389","fluoxetina_grupo1_389","4-1","9","4","Arena_SO.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.46,0.046,0.09,0.06,0.46,0.118,0.196,0.004,0,0.026,453.987072342045,22.6339736836982,9.60265906150352,20.0622,NA,0,0,0.259094591475789,27.0479460340761,41.8344893616728,43.0427519259411,27.4285487598931,8.18939880604699,21.4107112629931,16.9139200209633,8.08569355115159,37.5131201025498,36.6152775028531,65.0516686308465,47.8517064694667,27.0992555624689,-0.00286821057594765,0.357135652023409,0,0.76318067624502,60,0,0.983606557377049,10.1639344262295,0,0,22.2950819672131,12.1311475409836,12.4590163934426,13.1147540983607
"fluoxetina_grupo1_390","fluoxetina_grupo1_390","1-2","9","1","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",4,"scanning",0.546,0.012,0.118,0.074,0.546,0.044,0.172,0.008,0,0.026,647.372036205265,22.5593305599273,8.37637361757559,28.76802,NA,0,1,0.0774957571075412,28.5009843187896,44.6038694359432,43.4241192666059,28.5342784314339,11.5076020796602,21.6964818980381,17.1843617929899,11.794760870359,39.0390416924665,35.0239506853475,8.32400465917657,13.5705205500747,63.1158033142255,0.00425739167150298,0.424393823774814,78.125,0.803068275822513,60,3.67816091954023,1.60919540229885,13.5632183908046,0,0.689655172413793,17.7011494252874,12.6436781609195,12.183908045977,17.4712643678161
"fluoxetina_grupo1_391","fluoxetina_grupo1_391","1-2","9","2","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.418,0.012,0.056,0.01,0.114,0.02,0.32,0.418,0.022,0.028,127.773118267907,22.1688768106012,9.66702475085195,5.772,NA,0,1,0.165590803626748,33.5358086506022,53.0221186298076,38.4077612293126,34.1116171490765,14.8647030017539,30.8333373098113,22.7236145526997,16.496892316997,49.7142466035692,24.5263045145059,55.489783144381,35.2194353168815,42.6310804934616,-0.0798041710190169,0.222778988728181,0,0.627928022176704,55.4716981132076,10.188679245283,1.13207547169811,14.7169811320755,0,3.39622641509434,18.1132075471698,11.3207547169811,26.0377358490566,0
"fluoxetina_grupo1_392","fluoxetina_grupo1_392","1-2","9","3","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.458,0.004,0.036,0.002,0.066,0.002,0.294,0.458,0.136,0.002,44.7066249894039,22.5636089953603,8.09354733675767,1.98,NA,0,0,0.0110549625835783,12.9028336611903,26.4838341639399,68.0727281446135,36.4325475641489,6.55760295909636,11.5791640520617,6.38039387099102,8.9521108397682,25.8248205972301,67.2951334709957,17.7200041466013,11.5068720337023,62.9845386106781,0.0374756679185787,0.183817784290189,23.5294117647059,0.508069920224535,60,9.47368421052632,6.31578947368421,12.6315789473684,0,0,34.7368421052632,25.2631578947368,0,0
"fluoxetina_grupo1_393","fluoxetina_grupo1_393","1-2","9","4","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.548,0.01,0.076,0.012,0.246,0.04,0.548,0.046,0,0.022,283.094269631022,23.278409427642,8.56177261319501,12.18798,NA,0,0,0.191520068796148,33.1199372176577,47.618493035403,44.3350483688237,33.7702498558624,9.19106132785672,23.3382308818966,20.4156118031979,10.4751269464857,40.1815833394519,34.8471855470463,120.647271831121,63.7806624299246,37.4442639131817,-0.0126940794441008,0.312839588089906,0,0.723002596780803,60,3.21428571428571,5.89285714285714,22.5,0,0,17.6785714285714,2.67857142857143,21.9642857142857,17.6785714285714
"fluoxetina_grupo1_394","fluoxetina_grupo1_394","2-2","9","1","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",9,"perseverance",0.39,0.022,0.106,0.032,0.294,0.058,0.096,0.002,0,0.39,827.88200523014,18.9231485450843,7.82191406092889,43.7898,NA,0,3,0.310598383771857,26.1094241360006,52.9371955982319,33.6021212647183,27.9986473220614,9.55149830751018,18.9958610279881,17.2903170397821,10.6919487749956,48.9368270568622,25.5164124416667,50.9103555030873,67.9583271424481,11.2488145153167,0.000394970229077254,0.503154901589928,11.4285714285714,0.815747565090147,60,1.05263157894737,2.10526315789474,15.187969924812,0,1.80451127819549,9.77443609022556,9.77443609022556,24.2105263157895,16.2406015037594
"fluoxetina_grupo1_395","fluoxetina_grupo1_395","2-2","9","2","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.492,0.022,0.07,0.008,0.284,0.034,0.492,0.07,0,0.02,293.269353291242,20.5025957032499,8.71799916600849,14.31798,14.718,1,0,0.186282799978099,27.1723251366091,54.1345474913204,35.6612801925437,31.899172351934,11.0646416873925,27.2637641292004,15.8531311036472,14.5844366136572,53.2725115247579,25.5927037608735,72.3818129282852,49.9798167663708,24.7410202699889,-0.0121244939039253,0.216854266988499,0,0.721599908968846,60,12.3664122137405,2.29007633587786,6.87022900763359,0.458015267175573,0,15.5725190839695,0,25.6488549618321,18.7786259541985
"fluoxetina_grupo1_396","fluoxetina_grupo1_396","2-2","9","3","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.55,0.006,0.036,0.004,0.234,0.078,0.55,0.082,0.002,0.008,216.27535413659,19.0698595353876,8.03642000002083,11.41998,NA,0,0,0.25196058894869,32.5701132093704,45.6354366870341,45.3258390495218,33.3572983092424,8.23351032893931,21.4539131101211,23.4221866285861,7.53223461625179,37.4466053739848,38.5332264817203,35.889871818422,29.9608946461884,75.8751395913049,0.010134057187845,0.38629251674463,25,0.701152476754917,60,0,5.14285714285714,19.4285714285714,0,0,19.4285714285714,14.8571428571429,15.4285714285714,10.2857142857143
"fluoxetina_grupo1_397","fluoxetina_grupo1_397","2-2","9","4","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.44,0.012,0.062,0.02,0.292,0.116,0.44,0.032,0.002,0.024,357.919258064949,19.2348183150855,8.18636642087091,18.678,NA,0,1,0.176217120975316,31.986396613333,45.6219574236294,44.7242585791943,32.0111315503197,9.2308879488214,19.9085998517652,22.0525099856382,10.012884359432,36.8338496587448,37.2475358290207,14.6194254361863,9.73479470764535,77.685570268873,-0.0142311557914293,0.316598927233853,36.3636363636364,0.754459738379099,60,0.701754385964912,7.36842105263158,16.140350877193,0,1.40350877192982,12.6315789473684,15.0877192982456,15.0877192982456,17.1929824561403
"fluoxetina_grupo1_398","fluoxetina_grupo1_398","3-2","9","1","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.59,0.006,0.03,0.006,0.14,0.106,0.59,0.11,0,0.012,224.236305099126,21.2946919685212,9.79954794333604,10.58202,NA,0,0,0.0643966297987439,35.8037787429024,41.6004733968263,52.7556010425934,38.2246512571237,12.0944667186905,27.6719849482004,25.6511871292032,10.8124108228327,33.1691154335239,44.2408990941985,51.0759960444646,46.1051234463156,36.9375690591571,0.0355487830871913,0.532367859342552,21.875,0.705404029949406,60,10,7.5,29.375,0,0,23.125,18.75,18.125,0
"fluoxetina_grupo1_399","fluoxetina_grupo1_399","3-2","9","2","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.512,0.022,0.03,0.014,0.08,0.002,0.216,0.512,0.12,0.004,86.7728893796768,28.2284767143658,11.013459073566,3.0798,NA,0,0,0.0485762230168532,23.5732514279784,44.3544217504095,46.5499292318641,28.6484478609721,11.3953095694026,22.8272286414221,9.27569818485956,16.4905911828509,43.5854721969098,39.400588556868,14.3536317389063,17.7191932096244,56.9616731495837,-0.0289850759361243,0.136960337125791,44,0.588105043072348,60,10.3448275862069,2.06896551724138,6.20689655172414,0,0,22.7586206896552,0,0,37.2413793103448
"fluoxetina_grupo1_400","fluoxetina_grupo1_400","3-2","9","3","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.372,0.018,0.058,0.004,0.104,0.016,0.36,0.372,0.06,0.008,79.3900562554933,26.6127569136471,7.11308183798275,2.97978,NA,0,0,0.0749205246630238,17.1099225327358,44.6339574262061,55.8351338787855,32.9823651007022,5.09988034705123,15.0652957293659,9.64674557194787,11.8749598939391,43.594054594872,54.3717116118932,111.132040902312,47.510426518818,43.4111302317735,-0.105235342619521,0.380122675788261,0,0.57931925285531,60,6.42857142857143,10.7142857142857,8.57142857142857,0,0,12.8571428571429,47.1428571428571,0,0
"fluoxetina_grupo1_401","fluoxetina_grupo1_401","3-2","9","4","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.632,0,0.002,0,0.002,0,0.226,0.632,0.138,0,114.536324621936,18.2923118806487,8.37528060232807,6.30798,2.3202,1,0,0.0550807894874225,19.4497063661375,19.7141197696799,74.624303189435,42.1734451884485,10.8696336072058,10.7369578683065,7.07035223651053,9.16644230408287,2.61421501031371,71.5332725597201,53.9415360836517,13.6031021462018,77.3951341364559,0.00580567044714553,0.680340555378391,20,0.60835071990901,60,12.4137931034483,8.27586206896552,26.8965517241379,5.17241379310345,0,56.8965517241379,0,0,3.10344827586207
"fluoxetina_grupo1_402","fluoxetina_grupo1_402","4-2","9","1","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.52,0.002,0.002,0,0.032,0.012,0.52,0.402,0.02,0.01,144.122041743628,28.7958705243073,11.705571848565,5.0298,5.73,1,0,0.0724919044167968,28.1065584808164,39.0036418216878,53.4235030156813,35.1906274451731,12.4091879883195,23.2051775906275,24.8912035991737,10.4844862171671,34.1617559192888,49.2272878847602,31.1469448668677,34.8328347402275,51.118509133581,0.116670046276765,0.494025359839824,12.5,0.643617629142964,60,10.2127659574468,3.82978723404255,12.7659574468085,1.27659574468085,0,28.0851063829787,20.4255319148936,11.4893617021277,0
"fluoxetina_grupo1_403","fluoxetina_grupo1_403","4-2","9","2","Arena_SO.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.532,0.014,0.028,0.01,0.062,0.004,0.302,0.532,0.044,0.004,113.732849951021,35.2478056785162,11.1889021271719,3.01002,NA,0,0,0.145524347919023,21.7191669146079,39.4683043283099,49.0643720672816,30.3112651612886,12.6505662756054,22.4391342945919,9.58758682040712,9.4603532015798,40.4234512480536,40.5045917639181,23.3049270389096,27.8620934611885,51.0454739623407,0.0739171774691172,0.199251613277361,25,0.560438839422044,60,3.33333333333333,3.33333333333333,6.66666666666667,0,0,23.3333333333333,0,3.33333333333333,33.3333333333333
